ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList1,TrialList1.Cycle,TrialList1.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelay,RTDelayed
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,96,,,,lion,EAR,lion,liar,Phonological,TrialProc,???????,0,,-999999,7,527540,0,wax{ENTER},695,528235,TrialList6,48,1,36,0,0,0,0,2733
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,119,,,,movie ,CLEVER,movie ,film,Semantic,TrialProc,???????,0,,-999999,6,629930,0,girl{ENTER},1104,631034,TrialList6,49,1,59,0,0,0,0,1114
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,86,,,,old   ,SHOP,old   ,new,Semantic,TrialProc,???????,0,,-999999,7,482020,0,over{ENTER},3032,485052,TrialList6,50,1,26,0,0,0,0,1917
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,111,,,,pain  ,SUGAR,pain  ,agony,Semantic,TrialProc,???????,0,,-999999,6,594273,0,pain{ENTER},1769,596042,TrialList6,51,1,51,1,0,1,0,1253
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,76,,,,pepper,SHELF,pepper,salt,Semantic,TrialProc,???????,0,,-999999,7,439024,0,pepper{ENTER},3964,442988,TrialList6,52,1,16,1,0,1,0,1359
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,103,,,,sand  ,STORM,sand  ,dune,Semantic,TrialProc,???????,0,,-999999,7,560221,0,rain{ENTER},2222,562443,TrialList6,53,1,43,0,0,0,0,1532
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,113,,,,sit   ,BENCH,sit   ,stand,Semantic,TrialProc,???????,0,,-999999,7,602749,0,warmer{ENTER},1421,604170,TrialList6,54,1,53,0,0,1,0,1123
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,66,,,,tail,CAMEL,tail,wag,Semantic,TrialProc,???????,0,,-999999,7,381769,0,tail{ENTER},1332,383101,TrialList6,55,1,6,1,0,1,0,1027
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,99,,,,teeth ,WASH,teeth ,gums,Semantic,TrialProc,???????,0,,-999999,7,540295,0,cat{ENTER},3636,543931,TrialList6,56,1,39,0,0,0,0,2105
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,87,,,,test  ,SLEEP,test  ,exam,Semantic,TrialProc,???????,0,,-999999,7,489325,0,dream{ENTER},1390,490715,TrialList6,57,1,27,0,0,0,0,1601
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,97,,,,tree  ,HILL,tree  ,oak,Semantic,TrialProc,???????,0,,-999999,7,530850,0,tree{ENTER},2681,533531,TrialList6,58,1,37,1,0,0,0,1720
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,68,,,,wet   ,CAVE,wet   ,dry,Semantic,TrialProc,???????,0,,-999999,7,392635,0,wet{ENTER},881,393516,TrialList6,59,1,8,1,0,1,0,963
ImmediateRecall48ms,6,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.727418977399E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T15:06:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-6-1,59.82,1.0.0.91,1,right,1230977693,2.0.10.242,2.0.10.242,Senior,10/6/2017,10/6/2017 15:06,10:06:43,male,2.0.10.147,1,S6,SubjectLists,6,2,1,118,,,,wood  ,STYLE,wood  ,timber,Semantic,TrialProc,???????,0,,-999999,7,625283,0,seat{ENTER},1863,627146,TrialList6,60,1,58,0,0,1,0,3299
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,78,,,,above ,PLANE,above ,below,Semantic,TrialProc,???????,0,,-999999,7,557351,0,above{ENTER},1192,558543,TrialList7,1,1,18,1,0,0,0,954
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,69,,,,alive ,BEAR,alive ,dead,Semantic,TrialProc,???????,0,,-999999,7,501199,0,eye{ENTER},834,502033,TrialList7,2,1,9,0,0,0,0,2002
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,110,,,,angel ,SKY,angel ,halo,Semantic,TrialProc,???????,0,,-999999,7,723684,0,cloud{ENTER},984,724668,TrialList7,3,1,50,0,0,0,0,995
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,105,,,,anger ,PRISON,anger ,rage,Semantic,TrialProc,???????,0,,-999999,7,688411,0,angry{ENTER},1204,689615,TrialList7,4,1,45,0,0,0,0,1072
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,102,,,,animal,PET,animal,zoo,Semantic,TrialProc,???????,0,,-999999,6,669989,0,animal{ENTER},1704,671693,TrialList7,5,1,42,1,0,1,0,902
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,86,,,,baby  ,GRASP,baby  ,crib,Semantic,TrialProc,???????,0,,-999999,7,591955,0,baby{ENTER},987,592942,TrialList7,6,1,26,1,0,1,0,923
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,90,,,,bee   ,FLY,bee   ,hive,Semantic,TrialProc,???????,0,,-999999,6,611948,0,plane{ENTER},2609,614557,TrialList7,7,1,30,0,0,0,0,3698
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,85,,,,best,CLOTH,best,worst,Semantic,TrialProc,???????,0,,-999999,7,588578,0,best{ENTER},878,589456,TrialList7,8,1,25,1,0,1,0,842
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,68,,,,bird  ,SPIDER,bird  ,robin,Semantic,TrialProc,???????,0,,-999999,6,496518,0,bird{ENTER},843,497361,TrialList7,9,1,8,1,0,1,0,1425
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,77,,,,board ,WRITE,board ,chalk,Semantic,TrialProc,???????,0,,-999999,7,552737,0,pen{ENTER},1917,554654,TrialList7,10,1,17,0,0,0,0,861
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,114,,,,boat  ,ROPE,boat  ,row,Semantic,TrialProc,???????,0,,-999999,6,738060,0,boat{ENTER},705,738765,TrialList7,11,1,54,1,0,1,0,903
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,76,,,,book  ,TOWER,book  ,text,Semantic,TrialProc,???????,0,,-999999,6,544412,0,bell{ENTER},1124,545536,TrialList7,12,1,16,0,0,1,0,1204
ImmediateRecall48ms,7,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.72935646060526E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:02:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-7-1,59.82,1.0.0.91,1,right,1490762199,2.0.10.242,2.0.10.242,Junior,10/6/2017,10/6/2017 17:02,12:02:20,female,2.0.10.147,1,S7,SubjectLists,7,2,1,92,,,,bow   ,SUIT,bow   ,handy,UnSemantic,TrialProc,???????,0,,-999999,7,622798,0,bow{ENTER},690,623488,TrialList7,13,1,32,1,0,1,0,994
